,epoch,preds,mode
9588,10,-1.0809487,valid
9589,10,-9.424819,valid
9590,10,-7.059138,valid
9591,10,-2.1156878,valid
9592,10,-4.182087,valid
9593,10,-4.188301,valid
9594,10,-4.6958528,valid
9595,10,-6.871818,valid
9596,10,-4.9045258,valid
9597,10,-2.5098372,valid
9598,10,-5.3530912,valid
9599,10,-4.010456,valid
9600,10,-3.5421643,valid
9601,10,-7.0091805,valid
9602,10,-6.6180654,valid
9603,10,-2.676681,valid
9604,10,-5.013457,valid
9605,10,-2.1327477,valid
9606,10,-2.6344647,valid
9607,10,-1.3959605,valid
9608,10,-6.5911565,valid
9609,10,-6.0260415,valid
9610,10,-1.8816717,valid
9611,10,-2.604042,valid
9612,10,-3.7620106,valid
9613,10,-4.194924,valid
9614,10,-4.017155,valid
9615,10,-5.9954686,valid
9616,10,-4.248629,valid
9617,10,-3.3919082,valid
9618,10,0.10013893,valid
9619,10,-1.778068,valid
9620,10,-3.435174,valid
9621,10,-1.6193147,valid
9622,10,-1.0446314,valid
9623,10,-4.6659927,valid
9624,10,-1.3837004,valid
9625,10,-2.4700646,valid
9626,10,-2.9854946,valid
9627,10,-6.2361417,valid
9628,10,-4.439277,valid
9629,10,-4.392796,valid
9630,10,-2.8433604,valid
9631,10,0.0051737577,valid
9632,10,-4.484648,valid
9633,10,-3.4504209,valid
9634,10,-4.9359,valid
9635,10,-4.5306563,valid
9636,10,-5.8460326,valid
9637,10,-4.495819,valid
9638,10,-2.0994692,valid
9639,10,-1.1445676,valid
9640,10,-2.1264133,valid
9641,10,-3.145152,valid
9642,10,-3.6024776,valid
9643,10,-4.7560387,valid
9644,10,-5.362359,valid
9645,10,-6.490539,valid
9646,10,-4.683969,valid
9647,10,-5.1185055,valid
9648,10,-1.7082468,valid
9649,10,-2.0631895,valid
9650,10,-2.5019279,valid
9651,10,-3.9646673,valid
9652,10,-6.0760117,valid
9653,10,-7.713647,valid
9654,10,-1.7826802,valid
9655,10,0.19789621,valid
9656,10,-3.5579991,valid
9657,10,-0.67541003,valid
9658,10,-9.243439,valid
9659,10,-6.1691365,valid
9660,10,-0.45269808,valid
9661,10,-0.8278699,valid
9662,10,-6.6681046,valid
9663,10,-2.8739338,valid
9664,10,-7.012995,valid
9665,10,-1.8579634,valid
9666,10,0.4928267,valid
9667,10,-5.812424,valid
9668,10,-3.6905732,valid
9669,10,-8.218402,valid
9670,10,-7.957688,valid
9671,10,-3.2411842,valid
9672,10,-3.3443213,valid
9673,10,-4.90305,valid
9674,10,-3.0199442,valid
9675,10,-5.5766883,valid
9676,10,-4.1218467,valid
9677,10,-4.0553865,valid
9678,10,-1.3845655,valid
9679,10,-5.498222,valid
9680,10,-4.434172,valid
9681,10,-4.177951,valid
9682,10,-6.12842,valid
9683,10,-2.5264893,valid
9684,10,-3.9818597,valid
9685,10,-3.5333266,valid
9686,10,-0.27087206,valid
9687,10,-7.354953,valid
9688,10,-1.8417587,valid
9689,10,-3.1991434,valid
9690,10,-4.599694,valid
9691,10,-5.9235873,valid
9692,10,-3.2425609,valid
9693,10,-4.875649,valid
9694,10,-4.5441117,valid
9695,10,-1.8556741,valid
9696,10,-2.61061,valid
9697,10,-1.0315319,valid
9698,10,-4.3378506,valid
9699,10,-0.46965662,valid
9700,10,-4.3688064,valid
9701,10,-6.4666543,valid
9702,10,-7.0154443,valid
9703,10,-3.4860625,valid
9704,10,-2.838572,valid
9705,10,-4.240765,valid
9706,10,-4.8317,valid
9707,10,-2.9118576,valid
9708,10,-1.926612,valid
9709,10,-3.1379738,valid
9710,10,-6.274754,valid
9711,10,-3.2385044,valid
9712,10,-0.20697494,valid
9713,10,-2.4506907,valid
9714,10,-2.010477,valid
9715,10,-5.0156837,valid
9716,10,-4.6043754,valid
9717,10,-3.6361318,valid
9718,10,-3.6465359,valid
9719,10,-2.0611997,valid
9720,10,-5.129859,valid
9721,10,-3.4084964,valid
9722,10,-6.248606,valid
9723,10,-5.480102,valid
9724,10,-3.05083,valid
9725,10,-6.631614,valid
9726,10,-5.476682,valid
9727,10,-4.7774167,valid
9728,10,-2.0681362,valid
9729,10,-6.177895,valid
9730,10,-0.678791,valid
9731,10,-1.9835616,valid
9732,10,-6.0308933,valid
9733,10,-3.6340551,valid
9734,10,-3.6526265,valid
9735,10,-1.2703198,valid
9736,10,-8.170707,valid
9737,10,-7.8274045,valid
9738,10,-2.697496,valid
9739,10,-1.8182491,valid
9740,10,-6.468783,valid
9741,10,-0.85658824,valid
9742,10,-0.7186702,valid
9743,10,-5.947799,valid
9744,10,-4.1443214,valid
9745,10,-8.125783,valid
9746,10,-3.0095458,valid
9747,10,-3.9652953,valid
9748,10,-4.962526,valid
9749,10,-0.15052076,valid
9750,10,-2.8752937,valid
9751,10,-4.080872,valid
9752,10,-0.43774027,valid
9753,10,-1.2557167,valid
9754,10,-0.55419815,valid
9755,10,-5.7981935,valid
9756,10,-4.8503146,valid
9757,10,-0.4345188,valid
9758,10,-4.329868,valid
9759,10,-5.871842,valid
9760,10,-2.6425047,valid
9761,10,-4.056891,valid
9762,10,-1.2290329,valid
9763,10,-0.8034249,valid
9764,10,0.22702637,valid
9765,10,-1.7975132,valid
9766,10,-1.4844711,valid
9767,10,-2.9757152,valid
9768,10,-1.491871,valid
9769,10,-4.7425294,valid
9770,10,-4.3412642,valid
9771,10,-2.8625436,valid
9772,10,-6.9421296,valid
9773,10,-8.496622,valid
9774,10,-2.8047256,valid
9775,10,-5.1399026,valid
9776,10,-7.561566,valid
9777,10,-6.2883906,valid
9778,10,-5.407312,valid
9779,10,-3.6142411,valid
9780,10,-0.40044966,valid
9781,10,-0.95040405,valid
9782,10,-4.078347,valid
9783,10,-6.6857357,valid
9784,10,-7.1107526,valid
9785,10,-3.9386053,valid
9786,10,-2.1040206,valid
9787,10,-3.070969,valid
9788,10,-7.824206,valid
9789,10,-3.2803078,valid
9790,10,-2.9452696,valid
9791,10,-3.4099135,valid
9792,10,-1.9678668,valid
9793,10,-3.623763,valid
9794,10,-2.624951,valid
9795,10,-3.6838827,valid
9796,10,-2.7898202,valid
9797,10,-4.5086446,valid
9798,10,-4.16124,valid
9799,10,-6.8010316,valid
9800,10,-3.9897285,valid
9801,10,-2.2015295,valid
9802,10,-2.9703279,valid
9803,10,-5.6431637,valid
9804,10,-3.5938387,valid
9805,10,-7.902788,valid
9806,10,-5.6394544,valid
9807,10,-1.1505433,valid
9808,10,-0.18389568,valid
9809,10,-4.7284083,valid
9810,10,-3.6030207,valid
9811,10,-6.4229302,valid
9812,10,-1.9279974,valid
9813,10,-5.0694237,valid
9814,10,-5.7605987,valid
9815,10,-3.9063215,valid
9816,10,-4.287252,valid
9817,10,-1.9392112,valid
9818,10,-6.5008817,valid
9819,10,-1.1373225,valid
9820,10,-4.733312,valid
9821,10,-1.5335908,valid
9822,10,-1.7323964,valid
9823,10,-5.285599,valid
9824,10,-2.1379924,valid
9825,10,-6.324885,valid
9826,10,-4.534007,valid
9827,10,-4.880485,valid
9828,10,-3.5171986,valid
9829,10,-3.6545238,valid
9830,10,-4.590967,valid
9831,10,-3.405353,valid
9832,10,-6.009799,valid
9833,10,-3.824665,valid
9834,10,-1.7806276,valid
9835,10,-1.4884936,valid
9836,10,-6.411081,valid
9837,10,-5.6183424,valid
9838,10,-1.25889,valid
9839,10,-3.8618026,valid
9840,10,-0.1052843,valid
9841,10,-4.3687835,valid
9842,10,-1.2789395,valid
9843,10,-9.428754,valid
9844,10,-3.5981407,valid
9845,10,-3.3535924,valid
9846,10,-0.010874264,valid
9847,10,-7.0877357,valid
9848,10,-4.140282,valid
9849,10,-5.528364,valid
9850,10,-3.7456522,valid
9851,10,-2.7852507,valid
9852,10,-3.0994306,valid
9853,10,-2.6295905,valid
9854,10,-3.5437136,valid
9855,10,-4.5094695,valid
9856,10,-2.0354815,valid
9857,10,-5.1795707,valid
9858,10,-3.7659197,valid
9859,10,-2.334827,valid
9860,10,-3.9043584,valid
9861,10,-4.523701,valid
9862,10,-9.007967,valid
9863,10,-9.16637,valid
9864,10,-4.9807696,valid
9865,10,-2.7880588,valid
9866,10,-5.293239,valid
9867,10,-2.9452696,valid
9868,10,-5.474982,valid
9869,10,-1.4726113,valid
9870,10,0.68353546,valid
9871,10,-8.0656,valid
9872,10,-5.3421197,valid
9873,10,-4.135168,valid
9874,10,-5.160793,valid
9875,10,-7.7518654,valid
9876,10,-2.6195111,valid
9877,10,-0.7706331,valid
9878,10,-3.7350202,valid
9879,10,-5.959415,valid
9880,10,-7.773843,valid
9881,10,-2.509459,valid
9882,10,-1.5216889,valid
9883,10,-4.244413,valid
9884,10,-4.082618,valid
9885,10,-1.9270815,valid
9886,10,-2.9546294,valid
9887,10,-3.656125,valid
9888,10,-4.5581565,valid
9889,10,-2.2473235,valid
9890,10,-4.7126193,valid
9891,10,-7.1319556,valid
9892,10,-4.524079,valid
9893,10,-5.5970063,valid
9894,10,-4.8171525,valid
9895,10,-3.2195554,valid
9896,10,-4.056891,valid
9897,10,-1.1195854,valid
9898,10,-5.836446,valid
9899,10,-5.064263,valid
9900,10,0.17021975,valid
9901,10,0.40066263,valid
9902,10,-1.412192,valid
9903,10,-2.0261507,valid
9904,10,-7.867846,valid
9905,10,-2.5644484,valid
9906,10,-8.108752,valid
9907,10,-1.2664633,valid
9908,10,-2.3770137,valid
9909,10,-1.6835433,valid
9910,10,-4.246635,valid
9911,10,-2.0803328,valid
9912,10,-2.7913327,valid
9913,10,-2.8028946,valid
9914,10,-0.6146238,valid
9915,10,-3.1554961,valid
9916,10,-2.0313163,valid
9917,10,-2.5960217,valid
9918,10,-2.5328035,valid
9919,10,-0.76671594,valid
9920,10,-4.5369864,valid
9921,10,-7.939067,valid
9922,10,-7.8182836,valid
9923,10,-2.6469994,valid
9924,10,-3.65247,valid
9925,10,-6.0881677,valid
9926,10,-1.8121315,valid
9927,10,-5.5224137,valid
9928,10,-4.2856054,valid
9929,10,-4.7297635,valid
9930,10,-1.9678668,valid
9931,10,-2.8458776,valid
9932,10,-3.1101537,valid
9933,10,-7.5949273,valid
9934,10,-4.1696477,valid
9935,10,-1.6505526,valid
9936,10,-1.1660042,valid
9937,10,-6.8447146,valid
9938,10,-4.304086,valid
9939,10,-1.1807591,valid
9940,10,0.5078296,valid
9941,10,-0.5669307,valid
9942,10,-4.5924773,valid
9943,10,-3.4345684,valid
9944,10,-1.9241945,valid
9945,10,-1.9501846,valid
9946,10,-0.36042455,valid
9947,10,-4.0078154,valid
9948,10,-8.9402895,valid
9949,10,-5.5438685,valid
9950,10,-5.8066115,valid
9951,10,-4.995174,valid
9952,10,-2.9722009,valid
9953,10,-5.6004243,valid
9954,10,-4.927486,valid
9955,10,-5.7237215,valid
9956,10,-3.8937492,valid
9957,10,-6.372414,valid
9958,10,-3.667441,valid
9959,10,-4.2674456,valid
9960,10,-3.614359,valid
9961,10,-3.4453363,valid
9962,10,-3.400784,valid
9963,10,-3.7629843,valid
9964,10,-5.5998683,valid
9965,10,0.05998017,valid
9966,10,-3.836256,valid
9967,10,-1.0887034,valid
9968,10,-7.000604,valid
9969,10,-4.3692164,valid
9970,10,-0.7973864,valid
9971,10,-7.849749,valid
9972,10,-9.128394,valid
9973,10,-2.8790364,valid
9974,10,-2.6492648,valid
9975,10,-3.5918803,valid
9976,10,-1.3755368,valid
9977,10,-1.669881,valid
9978,10,-4.882275,valid
9979,10,-1.8403099,valid
9980,11,-2.9391694,valid
9981,11,0.21099263,valid
9982,11,-5.944341,valid
9983,11,-4.1618342,valid
9984,11,-5.3740344,valid
9985,11,-6.113259,valid
9986,11,-2.6868176,valid
9987,11,-3.2976375,valid
9988,11,-2.6184683,valid
9989,11,-4.7352824,valid
9990,11,-3.891463,valid
9991,11,-4.6376595,valid
9992,11,-2.9099627,valid
9993,11,-4.082738,valid
9994,11,-2.4512558,valid
9995,11,-2.32148,valid
9996,11,-2.9384725,valid
9997,11,0.43988386,valid
9998,11,-1.8092309,valid
9999,11,-3.5192695,valid
10000,11,0.6615066,valid
10001,11,-0.119386695,valid
10002,11,-4.171135,valid
10003,11,-2.7799191,valid
10004,11,-2.4485939,valid
10005,11,-1.243431,valid
10006,11,-4.1724777,valid
10007,11,-1.6402913,valid
10008,11,-1.3901118,valid
10009,11,-3.1547728,valid
10010,11,-0.82341015,valid
10011,11,-0.8125115,valid
10012,11,-3.2010255,valid
10013,11,-1.460752,valid
10014,11,-3.383237,valid
10015,11,-8.034374,valid
10016,11,-1.8106366,valid
10017,11,-1.8000174,valid
10018,11,-5.5220833,valid
10019,11,-2.1511042,valid
10020,11,-3.8197606,valid
10021,11,-4.4947534,valid
10022,11,-3.672364,valid
10023,11,-0.024547795,valid
10024,11,-6.264365,valid
10025,11,-1.1499175,valid
10026,11,-3.507891,valid
10027,11,0.5848498,valid
10028,11,-3.3431134,valid
10029,11,-7.716483,valid
10030,11,-2.0674577,valid
10031,11,-1.1258944,valid
10032,11,-3.392869,valid
10033,11,-0.8108544,valid
10034,11,-3.8229933,valid
10035,11,-6.435258,valid
10036,11,-3.8481731,valid
10037,11,-4.082971,valid
10038,11,-0.1813029,valid
10039,11,-1.7900811,valid
10040,11,-0.82775176,valid
10041,11,-5.686721,valid
10042,11,-6.131998,valid
10043,11,-2.9040995,valid
10044,11,-0.53709024,valid
10045,11,-2.4842873,valid
10046,11,-2.8413699,valid
10047,11,-4.5037613,valid
10048,11,-3.9463282,valid
10049,11,-2.9873297,valid
10050,11,-1.6399444,valid
10051,11,-5.201242,valid
10052,11,-1.4713173,valid
10053,11,-0.6438361,valid
10054,11,-1.9463907,valid
10055,11,-2.5485845,valid
10056,11,-3.7883947,valid
10057,11,-0.83797127,valid
10058,11,-3.5069327,valid
10059,11,-3.5610619,valid
10060,11,-2.8125846,valid
10061,11,-0.5752973,valid
10062,11,-4.6487594,valid
10063,11,-5.6155605,valid
10064,11,-4.0423656,valid
10065,11,-0.89864177,valid
10066,11,-5.775843,valid
10067,11,-3.1191037,valid
10068,11,-3.142203,valid
10069,11,-4.924909,valid
10070,11,-1.0744783,valid
10071,11,-1.3262565,valid
10072,11,-2.500329,valid
10073,11,-2.6024756,valid
10074,11,-1.4355692,valid
10075,11,-1.6191107,valid
10076,11,-6.252863,valid
10077,11,-2.9513092,valid
10078,11,0.78909564,valid
10079,11,-3.601411,valid
10080,11,-0.12434531,valid
10081,11,-1.2357001,valid
10082,11,-2.7441292,valid
10083,11,-3.1250355,valid
10084,11,-6.599926,valid
10085,11,-2.8712218,valid
10086,11,-3.9881988,valid
10087,11,-1.0855685,valid
10088,11,-2.6033926,valid
10089,11,-7.6835876,valid
10090,11,-3.2297726,valid
10091,11,-2.7710068,valid
10092,11,-1.2068357,valid
10093,11,-2.3068438,valid
10094,11,-3.857635,valid
10095,11,-2.3354423,valid
10096,11,-1.5458467,valid
10097,11,-0.95542395,valid
10098,11,-0.38056272,valid
10099,11,-0.22856474,valid
10100,11,-0.7266189,valid
10101,11,-2.2050169,valid
10102,11,0.11101513,valid
10103,11,-7.0947924,valid
10104,11,-6.0556927,valid
10105,11,0.04032454,valid
10106,11,-4.9954133,valid
10107,11,-2.1199932,valid
10108,11,-2.4554582,valid
10109,11,-0.7468971,valid
10110,11,-2.5145733,valid
10111,11,-5.137829,valid
10112,11,-4.283698,valid
10113,11,-2.0529957,valid
10114,11,-2.941781,valid
10115,11,-2.4766464,valid
10116,11,0.30557752,valid
10117,11,-3.7378323,valid
10118,11,-0.07429936,valid
10119,11,-2.7083614,valid
10120,11,-2.7294772,valid
10121,11,-5.0707145,valid
10122,11,0.23572402,valid
10123,11,-4.4600897,valid
10124,11,-1.1188397,valid
10125,11,-0.059378907,valid
10126,11,-5.4605775,valid
10127,11,-7.2855334,valid
10128,11,-4.158329,valid
10129,11,0.033467025,valid
10130,11,-3.3536177,valid
10131,11,-0.6895446,valid
10132,11,-3.9716985,valid
10133,11,-2.467148,valid
10134,11,-0.5006577,valid
10135,11,-3.3214805,valid
10136,11,0.15561694,valid
10137,11,-0.23560576,valid
10138,11,-1.7412533,valid
10139,11,-6.0728683,valid
10140,11,-1.1872039,valid
10141,11,-1.7341248,valid
10142,11,-1.8530966,valid
10143,11,-2.637727,valid
10144,11,0.01158285,valid
10145,11,-0.97591096,valid
10146,11,0.56435615,valid
10147,11,-1.7897116,valid
10148,11,-3.2956567,valid
10149,11,-7.3431396,valid
10150,11,-1.4740747,valid
10151,11,-5.405368,valid
10152,11,-7.490245,valid
10153,11,-2.407053,valid
10154,11,-7.4648433,valid
10155,11,-4.6244607,valid
10156,11,-4.5093307,valid
10157,11,-5.012338,valid
10158,11,-6.8283887,valid
10159,11,-2.9393144,valid
10160,11,-3.2601008,valid
10161,11,-1.0773935,valid
10162,11,-5.205379,valid
10163,11,-1.4309864,valid
10164,11,-0.01124909,valid
10165,11,-2.1432672,valid
10166,11,-4.1715045,valid
10167,11,-4.2502246,valid
10168,11,-2.6575537,valid
10169,11,-4.097841,valid
10170,11,-5.3901668,valid
10171,11,-1.7380344,valid
10172,11,-7.3242517,valid
10173,11,-4.0899744,valid
10174,11,-7.7154903,valid
10175,11,-0.038999595,valid
10176,11,-4.95829,valid
10177,11,-0.13982697,valid
10178,11,-3.5339684,valid
10179,11,-1.9538431,valid
10180,11,-3.000358,valid
10181,11,-5.5968,valid
10182,11,-5.2117057,valid
10183,11,-0.69582075,valid
10184,11,-7.9701276,valid
10185,11,-3.5182056,valid
10186,11,-3.0057392,valid
10187,11,-1.211508,valid
10188,11,-5.567262,valid
10189,11,-2.7150388,valid
10190,11,-3.3866997,valid
10191,11,-2.1937976,valid
10192,11,-3.1445355,valid
10193,11,-3.8751187,valid
10194,11,-4.045377,valid
10195,11,-0.105426915,valid
10196,11,-3.5832448,valid
10197,11,-3.157789,valid
10198,11,-6.136509,valid
10199,11,0.53490734,valid
10200,11,-4.1790442,valid
10201,11,-3.2705388,valid
10202,11,-0.70807,valid
10203,11,-4.2367043,valid
10204,11,-1.7649723,valid
10205,11,-3.343114,valid
10206,11,-3.2559195,valid
10207,11,-3.4584374,valid
10208,11,-3.289861,valid
10209,11,-2.3357053,valid
10210,11,-2.1440127,valid
10211,11,-2.6741688,valid
10212,11,-1.5927407,valid
10213,11,-2.4316149,valid
10214,11,-5.4875875,valid
10215,11,-2.5896218,valid
10216,11,-4.6134214,valid
10217,11,-0.067302935,valid
10218,11,-4.189459,valid
10219,11,-3.8261857,valid
10220,11,-4.5286684,valid
10221,11,-2.2972836,valid
10222,11,-1.352294,valid
10223,11,-3.5460248,valid
10224,11,-2.6269598,valid
10225,11,-3.8923063,valid
10226,11,-3.6579738,valid
10227,11,-2.7895005,valid
10228,11,-4.6670003,valid
10229,11,-2.8688433,valid
10230,11,-8.318943,valid
10231,11,-3.9871655,valid
10232,11,-1.294568,valid
10233,11,0.14281781,valid
10234,11,-6.5868893,valid
10235,11,-1.8954188,valid
10236,11,-2.9710822,valid
10237,11,-2.7435517,valid
10238,11,-2.168264,valid
10239,11,-3.381972,valid
10240,11,-4.033348,valid
10241,11,-3.2644165,valid
10242,11,-2.03741,valid
10243,11,-2.0471616,valid
10244,11,-4.7547255,valid
10245,11,0.75806534,valid
10246,11,-2.378408,valid
10247,11,-0.08784828,valid
10248,11,-9.58251,valid
10249,11,-6.858536,valid
10250,11,-3.3060725,valid
10251,11,-6.222277,valid
10252,11,0.39157552,valid
10253,11,-1.4133667,valid
10254,11,-5.661962,valid
10255,11,-8.5864935,valid
10256,11,-4.6358614,valid
10257,11,-3.4828062,valid
10258,11,-6.0165315,valid
10259,11,-6.087385,valid
10260,11,-5.8672004,valid
10261,11,0.89758587,valid
10262,11,-2.6355097,valid
10263,11,-5.736456,valid
10264,11,-0.8110894,valid
10265,11,0.62995344,valid
10266,11,-4.2609506,valid
10267,11,-4.032535,valid
10268,11,-4.53429,valid
10269,11,-2.0041873,valid
10270,11,-5.4457583,valid
10271,11,-6.1821566,valid
10272,11,-2.4936194,valid
10273,11,0.3257131,valid
10274,11,-7.176636,valid
10275,11,-4.824075,valid
10276,11,-5.0806274,valid
10277,11,-4.428929,valid
10278,11,0.66652006,valid
10279,11,-3.4908357,valid
10280,11,-2.3911994,valid
10281,11,-5.8878427,valid
10282,11,-0.8030619,valid
10283,11,-3.0042193,valid
10284,11,-0.93954504,valid
10285,11,-2.7204654,valid
10286,11,-1.260681,valid
10287,11,-1.7986213,valid
10288,11,-6.0382924,valid
10289,11,-6.4462576,valid
10290,11,-1.8371823,valid
10291,11,-2.5075743,valid
10292,11,-1.5778295,valid
10293,11,-3.214904,valid
10294,11,-4.0218763,valid
10295,11,-5.508546,valid
10296,11,-5.2794228,valid
10297,11,-3.8596165,valid
10298,11,-2.2057796,valid
10299,11,-3.9481902,valid
10300,11,-4.429025,valid
10301,11,-8.533345,valid
10302,11,-3.4025416,valid
10303,11,-5.4205775,valid
10304,11,-0.3027742,valid
10305,11,-1.8022646,valid
10306,11,-6.2752824,valid
10307,11,-2.8079205,valid
10308,11,-4.7408657,valid
10309,11,-4.354442,valid
10310,11,-4.4717374,valid
10311,11,-5.123427,valid
10312,11,-3.3431134,valid
10313,11,-1.768451,valid
10314,11,-1.9300426,valid
10315,11,-0.15352912,valid
10316,11,-1.9602511,valid
10317,11,-3.1591792,valid
10318,11,-2.0148296,valid
10319,11,-1.7446758,valid
10320,11,-1.1718239,valid
10321,11,-2.8958282,valid
10322,11,-5.31366,valid
10323,11,-8.7814045,valid
10324,11,-2.974804,valid
10325,11,-1.7530701,valid
10326,11,-5.127535,valid
10327,11,-2.4016275,valid
10328,11,-3.6302147,valid
10329,11,-6.022216,valid
10330,11,-2.9737144,valid
10331,11,-4.0099277,valid
10332,11,-4.450037,valid
10333,11,-3.710584,valid
10334,11,-2.38683,valid
10335,11,-1.5965829,valid
10336,11,-0.20811428,valid
10337,11,-3.1468291,valid
10338,11,-3.8371348,valid
10339,11,-1.5042533,valid
10340,11,-1.4049214,valid
10341,11,-4.6244607,valid
10342,11,-1.3297417,valid
10343,11,-3.3431134,valid
10344,11,-2.599825,valid
10345,11,-1.4782399,valid
10346,11,-0.4053848,valid
10347,11,0.7574541,valid
10348,11,-3.273684,valid
10349,11,-7.2985616,valid
10350,11,-1.1754128,valid
10351,11,-4.9212747,valid
10352,11,-3.6972647,valid
10353,11,-9.817324,valid
10354,11,-10.013854,valid
10355,11,-3.8516707,valid
10356,11,-6.5972,valid
10357,11,-4.77205,valid
10358,11,-4.691895,valid
10359,11,-0.09767398,valid
10360,11,-4.8032594,valid
10361,11,-3.6000624,valid
10362,11,-1.5306338,valid
10363,11,-4.1947207,valid
10364,11,-2.3563392,valid
10365,11,-4.8805184,valid
10366,11,-2.1603525,valid
10367,11,-7.778217,valid
10368,11,-4.074725,valid
10369,11,-5.845389,valid
10370,11,-3.8427587,valid
10371,11,-5.51669,valid
10372,11,-1.347562,valid
10373,11,-4.4761434,valid
10374,11,-0.8737432,valid
10375,11,-2.5550482,valid
10376,11,-1.7602485,valid
10377,11,-0.8979069,valid
10378,11,-3.5663538,valid
10379,11,-6.1050954,valid
10380,11,-1.8839556,valid
10381,11,-5.4595075,valid
10382,11,-3.8482957,valid
10383,11,-2.3960052,valid
10384,11,-6.040019,valid
10385,11,-0.66676795,valid
10386,11,-5.1310782,valid
10387,11,-4.1334767,valid
10388,11,-6.395499,valid
10389,11,-0.7031922,valid
10390,11,-3.3225396,valid
10391,11,-1.014026,valid
10392,11,-2.6600952,valid
10393,11,-1.3751628,valid
10394,11,-1.3552502,valid
10395,11,-1.9075655,valid
10396,11,-0.49765033,valid
10397,11,-2.7799158,valid
10398,11,-0.8886698,valid
10399,11,-2.3644354,valid
10400,11,-1.2476441,valid
10401,11,-2.0294673,valid
10402,11,-0.25789347,valid
10403,11,-2.5482185,valid
10404,11,-3.420927,valid
10405,11,-2.761158,valid
10406,11,-3.775933,valid
10407,11,-4.088431,valid
10408,11,-4.7075605,valid
10409,11,-2.9310393,valid
10410,11,-2.2908115,valid
10411,11,-2.6515546,valid
10412,11,-0.8983219,valid
10413,11,-2.3561625,valid
10414,11,-5.899882,valid
10415,11,-3.3513234,valid
10416,11,-4.929515,valid
10417,11,-6.8132005,valid
10418,11,-3.3431134,valid
10419,11,-4.055042,valid
10420,11,-6.1685734,valid
10421,11,-4.5543756,valid
10422,11,-3.745431,valid
10423,11,0.6571718,valid
10424,11,-0.44365948,valid
10425,11,-5.9535856,valid
10426,11,0.38031894,valid
10427,11,-7.844608,valid
10428,11,-3.9839873,valid
10429,11,-1.929653,valid
10430,11,-2.1037927,valid
10431,11,-7.039442,valid
10432,11,-4.1357875,valid
10433,11,-0.32085586,valid
10434,11,-4.3032713,valid
10435,11,0.9919782,valid
10436,11,-1.4224902,valid
10437,11,-2.342347,valid
10438,11,-4.1208615,valid
10439,11,-4.6569476,valid
10440,11,-0.4711347,valid
10441,11,-3.4048908,valid
10442,11,-2.0911174,valid
10443,11,-2.1851883,valid
10444,11,-4.4049783,valid
10445,11,-3.88017,valid
10446,11,-2.558184,valid
10447,11,-1.3692101,valid
10448,11,-1.3492557,valid
10449,11,-4.5825543,valid
10450,11,-4.9413266,valid
10451,11,-5.54671,valid
10452,11,-2.6424193,valid
10453,11,-1.0425309,valid
10454,11,-3.9432783,valid
10455,11,-4.9389205,valid
10456,11,-5.5538526,valid
10457,11,-6.105636,valid
10458,11,-1.6814014,valid
10459,11,-2.5239625,valid
10460,11,-2.3342316,valid
10461,11,-1.3794874,valid
10462,11,-3.6555226,valid
10463,11,-2.4198062,valid
10464,11,-3.8499188,valid
10465,11,-2.8606324,valid
10466,11,-3.8615794,valid
10467,11,-4.2970343,valid
10468,11,-1.6784865,valid
10469,11,-1.8538637,valid
10470,11,-1.9680005,valid
10471,11,-2.4158583,valid
10472,11,-4.401893,valid
10473,11,-3.1906714,valid
10474,11,-3.9761415,valid
10475,11,-2.4712958,valid
10476,11,-2.4963937,valid
10477,11,-3.5185318,valid
10478,11,-5.2683015,valid
10479,11,-0.34128743,valid
10480,11,-4.5518723,valid
10481,11,-1.4399966,valid
10482,11,-1.9903742,valid
10483,11,-2.687469,valid
10484,11,-3.2744336,valid
10485,11,-1.4941378,valid
10486,11,-0.02120431,valid
10487,11,-1.2696036,valid
10488,11,-4.4238915,valid
10489,11,-7.139128,valid
10490,11,-1.8285333,valid
10491,11,-3.6696324,valid
10492,11,-4.8920245,valid
10493,11,-1.5215291,valid
10494,11,-5.447515,valid
10495,11,-4.125864,valid
10496,11,-4.145086,valid
10497,11,-6.3656645,valid
10498,11,-0.23792301,valid
10499,11,-0.89442134,valid
10500,11,-3.3765416,valid
10501,11,-5.682637,valid
10502,11,-3.7880254,valid
10503,11,-2.0369644,valid
10504,11,-3.2922003,valid
10505,11,-2.7555888,valid
10506,11,-2.9391685,valid
10507,11,-1.314108,valid
10508,11,-1.7985128,valid
10509,11,-3.6794758,valid
10510,11,-3.1771946,valid
10511,11,-1.9249368,valid
10512,11,-4.550916,valid
10513,11,-1.8572189,valid
10514,11,-2.1580467,valid
10515,11,-2.9743886,valid
10516,11,-1.4515696,valid
10517,11,-2.0195003,valid
10518,11,-3.4835007,valid
10519,11,-3.9771636,valid
10520,11,-5.073444,valid
10521,11,-1.9578854,valid
10522,11,-3.507891,valid
10523,11,0.25349477,valid
10524,11,-3.167396,valid
10525,11,0.40033078,valid
10526,11,-0.64699,valid
10527,11,-4.469619,valid
10528,11,-5.2112236,valid
10529,11,-4.729037,valid
10530,11,-1.9889554,valid
10531,11,-3.9871783,valid
10532,11,-2.4579253,valid
10533,11,-2.674139,valid
10534,11,-1.1092602,valid
10535,11,-1.9030951,valid
10536,11,-0.18009153,valid
10537,11,0.4957418,valid
10538,11,-3.7405705,valid
10539,11,-2.2431488,valid
